Scientific_Name,Common_Name,Common_Name2,Species_Code,Order,Audio_URL,Image_URL,Link_URL,us
Baeolophus atricristatus,Black-crested titmouse,Black-crested titmouse,blctit4,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522714.mp3,s3.amazonaws.com/com-aab-media/photo/75264551-1280px.jpg,https://www.allaboutbirds.org/guide/Black-crested_titmouse,1
Tiaris bicolor,Black-faced grassquit,Black-faced grassquit,bkfgra,Passeriformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/e72i4213.jpg?itok=08mIeaRY,https://www.hbw.com/species/black-faced-grassquit-melanospiza-bicolor#Taxonomy,1
Phoebastria nigripes,Black-footed albatross,Black-footed albatross,bkfalb,Procellariiformes,https://s3.amazonaws.com/com-aab-media/sound/521976.mp3,s3.amazonaws.com/com-aab-media/photo/75239971-1280px.jpg,https://www.allaboutbirds.org/guide/Black-footed_albatross,1
Pheucticus melanocephalus,Black-headed grosbeak,Black-headed grosbeak,bkhgro,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/523103.mp3,s3.amazonaws.com/com-aab-media/photo/75235181-1280px.jpg,https://www.allaboutbirds.org/guide/Black-headed_grosbeak,1
Chroicocephalus ridibundus,Black-headed gull,Black-headed gull,bkhgul,Charadriiformes,https://s3.amazonaws.com/com-aab-media/sound/522257.mp3,s3.amazonaws.com/com-aab-media/photo/75263911-1280px.jpg,https://www.allaboutbirds.org/guide/Black-headed_gull,1
Catharus mexicanus,Black-headed nightingale-thrush,Black-headed nightingale-thrush,bhnthr1,Passeriformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/Black-headed_Nightingale-Thrush.jpg?itok=-PxAKBCV,https://www.hbw.com/species/black-headed-nightingale-thrush-catharus-mexicanus#Taxonomy,1
Rissa tridactyla,Black-legged kittiwake,Black-legged kittiwake,bklkit,Charadriiformes,https://s3.amazonaws.com/com-aab-media/sound/522251.mp3,s3.amazonaws.com/com-aab-media/photo/76803851-1280px.jpg,https://www.allaboutbirds.org/guide/Black-legged_kittiwake,1
Himantopus mexicanus,Black-necked stilt,Black-necked stilt,bknsti,Charadriiformes,https://s3.amazonaws.com/com-aab-media/sound/522117.mp3,s3.amazonaws.com/com-aab-media/photo/75225891-1280px.jpg,https://www.allaboutbirds.org/guide/Black-necked_stilt,1
Setophaga striata,Blackpoll warbler,Blackpoll warbler,bkpwar,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522934.mp3,s3.amazonaws.com/com-aab-media/photo/75264151-1280px.jpg,https://www.allaboutbirds.org/guide/Blackpoll_warbler,1
Estrilda troglodytes,Black-rumped waxbill,Black-rumped waxbill,bkrwax,Passeriformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/bf6e0643_black-rumped_waxbill_j.jpg?itok=f2YpN_52,https://www.hbw.com/species/black-rumped-waxbill-estrilda-troglodytes#Taxonomy,1
Polioptila melanura,Black-tailed gnatcatcher,Black-tailed gnatcatcher,bktgna,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522759.mp3,s3.amazonaws.com/com-aab-media/photo/75264221-1280px.jpg,https://www.allaboutbirds.org/guide/Black-tailed_gnatcatcher,1
Limosa limosa,Black-tailed godwit,Black-tailed godwit,bktgod,Charadriiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/img_2104.jpg?itok=q8guahrK,https://www.hbw.com/species/black-tailed-godwit-limosa-limosa#Taxonomy,1
Larus crassirostris,Black-tailed gull,Black-tailed gull,bktgul,Charadriiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/b00423-a48c2890s800.jpg?itok=F3TFldcE,https://www.hbw.com/species/black-tailed-gull-larus-crassirostris#Taxonomy,1
Setophaga caerulescens,Black-throated blue warbler,Black-throated blue warbler,btbwar,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522936.mp3,s3.amazonaws.com/com-aab-media/photo/75295721-1280px.jpg,https://www.allaboutbirds.org/guide/Black-throated_blue_warbler,1
Setophaga virens,Black-throated green warbler,Black-throated green warbler,btnwar,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522960.mp3,s3.amazonaws.com/com-aab-media/photo/75295831-1280px.jpg,https://www.allaboutbirds.org/guide/Black-throated_green_warbler,1
Amphispiza bilineata,Black-throated sparrow,Black-throated sparrow,bktspa,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/523032.mp3,s3.amazonaws.com/com-aab-media/photo/75264321-1280px.jpg,https://www.allaboutbirds.org/guide/Black-throated_sparrow,1
Icterus wagleri,Black-vented oriole,Black-vented oriole,bkvori,Passeriformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/dsc08056.jpg?itok=EpLGpR1F,https://www.hbw.com/species/black-vented-oriole-icterus-wagleri#Taxonomy,1
Puffinus opisthomelas,Black-vented shearwater,Black-vented shearwater,bkvshe,Procellariiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/Loreto_N.P._-_Craverialk_Craveriss_Murrelet.JPG?itok=YdRtQ3vX,https://www.hbw.com/species/black-vented-shearwater-puffinus-opisthomelas#Taxonomy,1
Vireo altiloquus,Black-whiskered vireo,Black-whiskered vireo,bkwvir,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522638.mp3,s3.amazonaws.com/com-aab-media/photo/75226571-1280px.jpg,https://www.allaboutbirds.org/guide/Black-whiskered_vireo,1
Pterodroma nigripennis,Black-winged petrel,Black-winged petrel,bkwpet,Procellariiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/Black-winged_Petrel.jpg?itok=9YhD8YyR,https://www.hbw.com/species/black-winged-petrel-pterodroma-nigripennis#Taxonomy,1
Himantopus himantopus,Black-winged stilt,Black-winged stilt,bkwsti,Charadriiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/image_205.jpg?itok=0Sr12hAq,https://www.hbw.com/species/black-winged-stilt-himantopus-himantopus#Taxonomy,1
Cyanocompsa parellina,Blue bunting,Blue bunting,blubun,Passeriformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/eisermann_cyanocompsa_parellina.jpg?itok=jXNwaPwO,https://www.hbw.com/species/blue-bunting-cyanocompsa-parellina#Taxonomy,1
Passerina caerulea,Blue grosbeak,Blue grosbeak,blugrb1,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/523107.mp3,s3.amazonaws.com/com-aab-media/photo/75265351-1280px.jpg,https://www.allaboutbirds.org/guide/Blue_grosbeak,1
Cyanocitta cristata,Blue jay,Blue jay,blujay,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522650.mp3,s3.amazonaws.com/com-aab-media/photo/75265841-1280px.jpg,https://www.allaboutbirds.org/guide/Blue_jay,1
Melanotis caerulescens,Blue mockingbird,Blue mockingbird,blumoc,Passeriformes,no audio,//upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Blue_Mockingbird.jpg/220px-Blue_Mockingbird.jpg,https://en.wikipedia.org/wiki/Blue_mockingbird,1
Sula nebouxii,Blue-footed booby,Blue-footed booby,bfoboo,Suliformes,https://s3.amazonaws.com/com-aab-media/sound/522008.mp3,s3.amazonaws.com/com-aab-media/photo/75262391-1280px.jpg,https://www.allaboutbirds.org/guide/Blue-footed_booby,1
Vireo solitarius,Blue-headed vireo,Blue-headed vireo,buhvir,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522624.mp3,s3.amazonaws.com/com-aab-media/photo/75228421-1280px.jpg,https://www.allaboutbirds.org/guide/Blue-headed_vireo,1
Luscinia svecica,Bluethroat,Bluethroat,blueth,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522777.mp3,s3.amazonaws.com/com-aab-media/photo/76804831-1280px.jpg,https://www.allaboutbirds.org/guide/Bluethroat,1
Spatula discors,Blue-winged Teal,Blue-winged teal,buwtea,Anseriformes,https://s3.amazonaws.com/com-aab-media/sound/521856.mp3,s3.amazonaws.com/com-aab-media/photo/75296791-1280px.jpg,https://www.allaboutbirds.org/guide/Blue-winged_Teal,1
Vermivora cyanoptera,Blue-winged warbler,Blue-winged warbler,buwwar,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522873.mp3,s3.amazonaws.com/com-aab-media/photo/75296901-1280px.jpg,https://www.allaboutbirds.org/guide/Blue-winged_warbler,1
Acrocephalus dumetorum,Blyths reed warbler,Blyth's reed warbler,blrwar1,Passeriformes,no audio,//upload.wikimedia.org/wikipedia/commons/thumb/3/33/Blyth%27s_Reed_Warbler_I2_IMG_9417.jpg/220px-Blyth%27s_Reed_Warbler_I2_IMG_9417.jpg,https://en.wikipedia.org/wiki/Blyth%27s_reed_warbler,1
Quiscalus major,Boat-tailed grackle,Boat-tailed grackle,botgra,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/523139.mp3,s3.amazonaws.com/com-aab-media/photo/75266551-1280px.jpg,https://www.allaboutbirds.org/guide/Boat-tailed_grackle,1
Dolichonyx oryzivorus,Bobolink,Bobolink,boboli,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/523120.mp3,s3.amazonaws.com/com-aab-media/photo/75266061-1280px.jpg,https://www.allaboutbirds.org/guide/Bobolink,1
Bombycilla garrulus,Bohemian waxwing,Bohemian waxwing,bohwax,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522843.mp3,s3.amazonaws.com/com-aab-media/photo/75266171-1280px.jpg,https://www.allaboutbirds.org/guide/Bohemian_waxwing,1
Chroicocephalus philadelphia,Bonapartes gull,Bonaparte's gull,bongul,Charadriiformes,https://s3.amazonaws.com/com-aab-media/sound/522256.mp3,s3.amazonaws.com/com-aab-media/photo/75266261-1280px.jpg,https://www.allaboutbirds.org/guide/Bonapartes_gull,1
Pterodroma hypoleuca,Bonin petrel,Bonin petrel,bonpet,Procellariiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/_M4A0384.jpg?itok=GXPm76IQ,https://www.hbw.com/species/bonin-petrel-pterodroma-hypoleuca#Taxonomy,1
Poecile hudsonicus,Boreal chickadee,Boreal chickadee,borchi2,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522702.mp3,s3.amazonaws.com/com-aab-media/photo/75266381-1280px.jpg,https://www.allaboutbirds.org/guide/Boreal_chickadee,1
Aegolius funereus,Boreal owl,Boreal owl,borowl,Strigiformes,https://s3.amazonaws.com/com-aab-media/sound/522381.mp3,s3.amazonaws.com/com-aab-media/photo/75238311-1280px.jpg,https://www.allaboutbirds.org/guide/Boreal_owl,1
Peucaea botterii,Botteris sparrow,Botteri's sparrow,botspa,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/523005.mp3,s3.amazonaws.com/com-aab-media/photo/75225781-1280px.jpg,https://www.allaboutbirds.org/guide/Botteris_sparrow,1
Fringilla montifringilla,Brambling,Brambling,brambl,Passeriformes,no audio,//upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Fringilla_montifringilla_-Poland_-male-8.jpg/220px-Fringilla_montifringilla_-Poland_-male-8.jpg,https://en.wikipedia.org/wiki/Brambling,1
Phalacrocorax penicillatus,Brandts cormorant,Brandt's cormorant,bracor,Suliformes,https://s3.amazonaws.com/com-aab-media/sound/522014.mp3,s3.amazonaws.com/com-aab-media/photo/75221581-1280px.jpg,https://www.allaboutbirds.org/guide/Brandts_cormorant,1
Euphagus cyanocephalus,Brewers blackbird,Brewer's blackbird,brebla,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/523135.mp3,s3.amazonaws.com/com-aab-media/photo/75267021-1280px.jpg,https://www.allaboutbirds.org/guide/Brewers_blackbird,1
Spizella breweri,Brewers sparrow,Brewer's sparrow,brespa,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/523017.mp3,s3.amazonaws.com/com-aab-media/photo/75215051-1280px.jpg,https://www.allaboutbirds.org/guide/Brewers_sparrow,1
Onychoprion anaethetus,Bridled tern,Bridled tern,briter1,Charadriiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/aaa_4837_0.jpg?itok=wv5bCjUW,https://www.hbw.com/species/bridled-tern-onychoprion-anaethetus#Taxonomy,1
Baeolophus wollweberi,Bridled titmouse,Bridled titmouse,britit,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522705.mp3,s3.amazonaws.com/com-aab-media/photo/76806211-1280px.jpg,https://www.allaboutbirds.org/guide/Bridled_titmouse,1
Numenius tahitiensis,Bristle-thighed curlew,Bristle-thighed curlew,brtcur,Charadriiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/1558_20160530_6_1000.jpg?itok=JSB5Cpzi,https://www.hbw.com/species/bristle-thighed-curlew-numenius-tahitiensis#Taxonomy,1
Cynanthus latirostris,Broad-billed hummingbird,Broad-billed hummingbird,brbhum,Caprimulgiformes,https://s3.amazonaws.com/com-aab-media/sound/522420.mp3,s3.amazonaws.com/com-aab-media/photo/75266731-1280px.jpg,https://www.allaboutbirds.org/guide/Broad-billed_hummingbird,1
Calidris falcinellus,Broad-billed sandpiper,Broad-billed sandpiper,brbsan,Charadriiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/jankasirriainen_uki_05-16_img_img_4599.jpg?itok=sSi0Kfqi,https://www.hbw.com/species/broad-billed-sandpiper-calidris-falcinellus#Taxonomy,1
Selasphorus platycercus,Broad-tailed hummingbird,Broad-tailed hummingbird,brthum,Caprimulgiformes,https://s3.amazonaws.com/com-aab-media/sound/522414.mp3,s3.amazonaws.com/com-aab-media/photo/75295481-1280px.jpg,https://www.allaboutbirds.org/guide/Broad-tailed_hummingbird,1
Buteo platypterus,Broad-winged hawk,Broad-winged hawk,brwhaw,Accipitriformes,https://s3.amazonaws.com/com-aab-media/sound/522077.mp3,s3.amazonaws.com/com-aab-media/photo/75295631-1280px.jpg,https://www.allaboutbirds.org/guide/Broad-winged_hawk,1
Molothrus aeneus,Bronzed cowbird,Bronzed cowbird,brocow,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/523144.mp3,s3.amazonaws.com/com-aab-media/photo/75295341-1280px.jpg,https://www.allaboutbirds.org/guide/Bronzed_cowbird,1
Sula leucogaster,Brown booby,Brown booby,brnboo,Suliformes,https://s3.amazonaws.com/com-aab-media/sound/522009.mp3,s3.amazonaws.com/com-aab-media/photo/75213941-1280px.jpg,https://www.allaboutbirds.org/guide/Brown_booby,1
Certhia americana,Brown creeper,Brown creeper,brncre,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522730.mp3,s3.amazonaws.com/com-aab-media/photo/75226391-1280px.jpg,https://www.allaboutbirds.org/guide/Brown_creeper,1
Psilorhinus morio,Brown jay,Brown jay,brnjay,Passeriformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/brownjay_ad_head_parares_mv_cr_2_2_17_a_am8i7676.jpg?itok=SVrqxuNK,https://www.hbw.com/species/brown-jay-cyanocorax-morio#Taxonomy,1
Anous stolidus,Brown noddy,Brown noddy,brnnod,Charadriiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/Brown_Noddy_03.jpg?itok=d_MJExKM,https://www.hbw.com/species/brown-noddy-anous-stolidus#Taxonomy,1
Pelecanus occidentalis,Brown pelican,Brown pelican,brnpel,Pelecaniformes,https://s3.amazonaws.com/com-aab-media/sound/522020.mp3,s3.amazonaws.com/com-aab-media/photo/75267471-1280px.jpg,https://www.allaboutbirds.org/guide/Brown_pelican,1
Lanius cristatus,Brown shrike,Brown shrike,brnshr,Passeriformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/bf6e1334_brown_shrike.jpg?itok=vLC75WFN,https://www.hbw.com/species/brown-shrike-lanius-cristatus#Taxonomy,1
Toxostoma rufum,Brown thrasher,Brown thrasher,brnthr,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522812.mp3,s3.amazonaws.com/com-aab-media/photo/75295071-1280px.jpg,https://www.allaboutbirds.org/guide/Brown_thrasher,1
Myadestes occidentalis,Brown-backed solitaire,Brown-backed solitaire,brbsol1,Passeriformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/Myadestes_occidentalis_6JH.jpg?itok=cdGrrKs3,https://www.hbw.com/species/brown-backed-solitaire-myadestes-occidentalis#Taxonomy,1
Progne tapera,Brown-chested martin,Brown-chested martin,brcmar1,Passeriformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/Gray-breasted_Martin.jpg?itok=V3XDcNwp,https://www.hbw.com/species/brown-chested-martin-progne-tapera#Taxonomy,1
Myiarchus tyrannulus,Brown-crested flycatcher,Brown-crested flycatcher,bncfly,Passeriformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/brown-crested_flycatcher_dusan_brinkhuizen_ibc.jpg?itok=fdbHMYEg,https://www.hbw.com/species/brown-crested-flycatcher-myiarchus-tyrannulus#Taxonomy,1
Molothrus ater,Brown-headed cowbird,Brown-headed cowbird,bnhcow,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/523146.mp3,s3.amazonaws.com/com-aab-media/photo/75265901-1280px.jpg,https://www.allaboutbirds.org/guide/Brown-headed_cowbird,1
Sitta pusilla,Brown-headed nuthatch,Brown-headed nuthatch,bnhnut,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522728.mp3,s3.amazonaws.com/com-aab-media/photo/75265991-1280px.jpg,https://www.allaboutbirds.org/guide/Brown-headed_nuthatch,1
Puffinus bryani,Bryans shearwater,Bryan's shearwater,bryshe1,Procellariiformes,no audio,no image,https://www.hbw.com/species/bryans-shearwater-puffinus-bryani#Taxonomy,1
Melopsittacus undulatus,Budgerigar,Budgerigar,budger,Psittaciformes,no audio,no image,https://en.wikipedia.org/wiki/Budgerigar,1
Amazilia yucatanensis,Buff-bellied hummingbird,Buff-bellied hummingbird,bubhum,Caprimulgiformes,https://s3.amazonaws.com/com-aab-media/sound/522425.mp3,s3.amazonaws.com/com-aab-media/photo/75229771-1280px.jpg,https://www.allaboutbirds.org/guide/Buff-bellied_hummingbird,1
Empidonax fulvifrons,Buff-breasted flycatcher,Buff-breasted flycatcher,bubfly,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522562.mp3,s3.amazonaws.com/com-aab-media/photo/76807171-1280px.jpg,https://www.allaboutbirds.org/guide/Buff-breasted_flycatcher,1
Calidris subruficollis,Buff-breasted sandpiper,Buff-breasted sandpiper,bubsan,Charadriiformes,https://s3.amazonaws.com/com-aab-media/sound/522199.mp3,s3.amazonaws.com/com-aab-media/photo/75237401-1280px.jpg,https://www.allaboutbirds.org/guide/Buff-breasted_sandpiper,1
Antrostomus ridgwayi,Buff-collared nightjar,Buff-collared nightjar,bucnig,Caprimulgiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/buffcollarednightjarklein.jpg?itok=xD5uoxLF,https://www.hbw.com/species/buff-collared-nightjar-antrostomus-ridgwayi#Taxonomy,1
Bucephala albeola,Bufflehead,Bufflehead,buffle,Anseriformes,https://s3.amazonaws.com/com-aab-media/sound/521888.mp3,s3.amazonaws.com/com-aab-media/photo/75296041-1280px.jpg,https://www.allaboutbirds.org/guide/Bufflehead,1
Ardenna bulleri,Bullers shearwater,Buller's shearwater,bulshe,Procellariiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/DSC_8256.jpg?itok=CmjMWxXT,https://www.hbw.com/species/bullers-shearwater-ardenna-bulleri#Taxonomy,1
Icterus bullockii,Bullocks oriole,Bullock's oriole,bulori,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/523156.mp3,s3.amazonaws.com/com-aab-media/photo/75296531-1280px.jpg,https://www.allaboutbirds.org/guide/Bullocks_oriole,1
Bulweria bulwerii,Bulwers petrel,Bulwer's petrel,bulpet,Procellariiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/petrel_de_bulwer1a.jpg?itok=g9xsYq9A,https://www.hbw.com/species/bulwers-petrel-bulweria-bulwerii#Taxonomy,1
Atthis heloisa,Bumblebee hummingbird,Bumblebee hummingbird,bumhum,Caprimulgiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/IMG_1538b.JPG?itok=1GyKmlt8,https://www.hbw.com/species/bumblebee-hummingbird-atthis-heloisa#Taxonomy,1
Athene cunicularia,Burrowing owl,Burrowing owl,burowl,Strigiformes,https://s3.amazonaws.com/com-aab-media/sound/522368.mp3,s3.amazonaws.com/com-aab-media/photo/75296731-1280px.jpg,https://www.allaboutbirds.org/guide/Burrowing_owl,1
Branta hutchinsii,Cackling Goose,Cackling goose,cacgoo1,Anseriformes,https://s3.amazonaws.com/com-aab-media/sound/521832.mp3,s3.amazonaws.com/com-aab-media/photo/75297731-1280px.jpg,https://www.allaboutbirds.org/guide/Cackling_Goose,1
Campylorhynchus brunneicapillus,Cactus wren,Cactus wren,cacwre,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522753.mp3,s3.amazonaws.com/com-aab-media/photo/75297881-1280px.jpg,https://www.allaboutbirds.org/guide/Cactus_wren,1
Gymnogyps californianus,California condor,California condor,calcon,Cathartiformes,https://s3.amazonaws.com/com-aab-media/sound/522053.mp3,s3.amazonaws.com/com-aab-media/photo/75298111-1280px.jpg,https://www.allaboutbirds.org/guide/California_condor,1
